Meeting Year,Meeting Month,Meeting Day,Meeting Hour,Meeting Minute,Meeting Second,RX Node,TX Node,RSSI,Received Year,Received Month,Received Day,Received Hour,Received Minute,Received Second,Received RSSI,
2023,11,10,12,28,30,42,35,-24,2023,11,10,13,30,33,-63,
2023,11,10,12,28,32,42,73,-26,2023,11,10,13,30,33,-63,
2023,11,10,12,28,32,42,69,-22,2023,11,10,13,30,33,-63,
2023,11,10,12,28,32,42,86,-16,2023,11,10,13,30,33,-63,
2023,11,10,12,28,32,42,35,-24,2023,11,10,13,30,33,-63,
2023,11,10,12,28,34,42,73,-26,2023,11,10,13,30,33,-63,
2023,11,10,12,28,34,42,69,-22,2023,11,10,13,30,33,-63,
2023,11,10,12,28,34,42,86,-16,2023,11,10,13,30,33,-63,
2023,11,10,12,28,34,42,35,-26,2023,11,10,13,30,33,-63,
2023,11,10,12,28,36,42,73,-26,2023,11,10,13,30,33,-63,
2023,11,10,12,28,36,42,69,-22,2023,11,10,13,30,33,-63,
2023,11,10,12,28,36,42,86,-16,2023,11,10,13,30,33,-63,
2023,11,10,12,28,36,42,35,-26,2023,11,10,13,30,33,-63,
2023,11,10,12,28,38,42,73,-26,2023,11,10,13,30,33,-63,
2023,11,10,12,28,38,42,69,-22,2023,11,10,13,30,33,-63,
2023,11,10,12,28,38,42,86,-16,2023,11,10,13,30,33,-63,
2023,11,10,12,28,38,42,35,-24,2023,11,10,13,30,33,-63,
2023,11,10,12,28,40,42,73,-26,2023,11,10,13,30,33,-63,
2023,11,10,12,28,40,42,69,-22,2023,11,10,13,30,33,-63,
2023,11,10,12,28,40,42,86,-16,2023,11,10,13,30,33,-63,
2023,11,10,12,28,40,42,35,-26,2023,11,10,13,30,33,-63,
2023,11,10,12,28,42,42,73,-26,2023,11,10,13,30,33,-63,
2023,11,10,12,28,42,42,69,-22,2023,11,10,13,30,33,-63,
2023,11,10,12,28,42,42,86,-16,2023,11,10,13,30,33,-63,
2023,11,10,12,28,42,42,35,-24,2023,11,10,13,30,33,-63,
2023,11,10,12,28,44,42,73,-26,2023,11,10,13,30,33,-63,
2023,11,10,12,28,44,42,69,-22,2023,11,10,13,30,33,-63,
2023,11,10,12,28,44,42,35,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,28,46,42,69,-22,2023,11,10,13,30,40,-62,
2023,11,10,12,28,46,42,86,-16,2023,11,10,13,30,40,-62,
2023,11,10,12,28,46,42,35,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,28,48,42,73,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,28,48,42,69,-22,2023,11,10,13,30,40,-62,
2023,11,10,12,28,48,42,86,-16,2023,11,10,13,30,40,-62,
2023,11,10,12,28,48,42,35,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,28,50,42,73,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,28,50,42,69,-22,2023,11,10,13,30,40,-62,
2023,11,10,12,28,50,42,86,-16,2023,11,10,13,30,40,-62,
2023,11,10,12,28,50,42,35,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,28,52,42,73,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,28,52,42,69,-22,2023,11,10,13,30,40,-62,
2023,11,10,12,28,52,42,86,-16,2023,11,10,13,30,40,-62,
2023,11,10,12,28,52,42,35,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,28,54,42,73,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,28,54,42,69,-22,2023,11,10,13,30,40,-62,
2023,11,10,12,28,54,42,86,-16,2023,11,10,13,30,40,-62,
2023,11,10,12,28,54,42,35,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,28,56,42,73,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,28,56,42,69,-24,2023,11,10,13,30,40,-62,
2023,11,10,12,28,56,42,86,-16,2023,11,10,13,30,40,-62,
2023,11,10,12,28,56,42,35,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,28,58,42,73,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,28,58,42,69,-22,2023,11,10,13,30,40,-62,
2023,11,10,12,28,58,42,86,-16,2023,11,10,13,30,40,-62,
2023,11,10,12,28,58,42,35,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,29,0,42,73,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,29,0,42,69,-22,2023,11,10,13,30,40,-62,
2023,11,10,12,29,0,42,86,-16,2023,11,10,13,30,40,-62,
2023,11,10,12,29,0,42,35,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,29,2,42,73,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,29,2,42,69,-22,2023,11,10,13,30,40,-62,
2023,11,10,12,29,2,42,86,-16,2023,11,10,13,30,40,-62,
2023,11,10,12,29,2,42,35,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,29,4,42,73,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,29,4,42,69,-22,2023,11,10,13,30,40,-62,
2023,11,10,12,29,4,42,86,-16,2023,11,10,13,30,40,-62,
2023,11,10,12,29,4,42,35,-24,2023,11,10,13,30,40,-62,
2023,11,10,12,29,6,42,73,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,29,6,42,69,-22,2023,11,10,13,30,40,-62,
2023,11,10,12,29,6,42,86,-16,2023,11,10,13,30,40,-62,
2023,11,10,12,29,6,42,35,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,29,8,42,73,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,29,8,42,69,-22,2023,11,10,13,30,40,-62,
2023,11,10,12,29,8,42,86,-16,2023,11,10,13,30,40,-62,
2023,11,10,12,29,8,42,35,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,29,10,42,73,-26,2023,11,10,13,30,40,-62,
2023,11,10,12,29,10,42,69,-22,2023,11,10,13,30,40,-62,
2023,11,10,12,29,10,42,35,-24,2023,11,10,13,30,54,-63,
2023,11,10,12,29,12,42,73,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,12,42,69,-22,2023,11,10,13,30,54,-63,
2023,11,10,12,29,12,42,86,-16,2023,11,10,13,30,54,-63,
2023,11,10,12,29,12,42,35,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,14,42,73,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,14,42,69,-22,2023,11,10,13,30,54,-63,
2023,11,10,12,29,14,42,86,-16,2023,11,10,13,30,54,-63,
2023,11,10,12,29,14,42,35,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,16,42,73,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,16,42,69,-22,2023,11,10,13,30,54,-63,
2023,11,10,12,29,16,42,86,-16,2023,11,10,13,30,54,-63,
2023,11,10,12,29,16,42,35,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,18,42,73,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,18,42,69,-22,2023,11,10,13,30,54,-63,
2023,11,10,12,29,18,42,86,-16,2023,11,10,13,30,54,-63,
2023,11,10,12,29,18,42,35,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,20,42,73,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,20,42,69,-22,2023,11,10,13,30,54,-63,
2023,11,10,12,29,20,42,86,-16,2023,11,10,13,30,54,-63,
2023,11,10,12,29,20,42,35,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,22,42,73,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,22,42,69,-22,2023,11,10,13,30,54,-63,
2023,11,10,12,29,22,42,86,-16,2023,11,10,13,30,54,-63,
2023,11,10,12,29,22,42,35,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,24,42,73,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,24,42,69,-22,2023,11,10,13,30,54,-63,
2023,11,10,12,29,24,42,86,-16,2023,11,10,13,30,54,-63,
2023,11,10,12,29,24,42,35,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,26,42,73,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,26,42,69,-22,2023,11,10,13,30,54,-63,
2023,11,10,12,29,26,42,86,-16,2023,11,10,13,30,54,-63,
2023,11,10,12,29,26,42,35,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,28,42,73,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,28,42,69,-22,2023,11,10,13,30,54,-63,
2023,11,10,12,29,28,42,86,-16,2023,11,10,13,30,54,-63,
2023,11,10,12,29,28,42,35,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,30,42,73,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,30,42,69,-22,2023,11,10,13,30,54,-63,
2023,11,10,12,29,30,42,86,-16,2023,11,10,13,30,54,-63,
2023,11,10,12,29,30,42,35,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,32,42,73,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,32,42,69,-22,2023,11,10,13,30,54,-63,
2023,11,10,12,29,32,42,86,-16,2023,11,10,13,30,54,-63,
2023,11,10,12,29,32,42,35,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,34,42,73,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,34,42,69,-22,2023,11,10,13,30,54,-63,
2023,11,10,12,29,34,42,86,-16,2023,11,10,13,30,54,-63,
2023,11,10,12,29,34,42,35,-26,2023,11,10,13,30,54,-63,
2023,11,10,12,29,36,42,69,-22,2023,11,10,13,30,54,-63,
2023,11,10,12,29,36,42,35,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,29,38,42,73,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,29,38,42,69,-22,2023,11,10,13,31,8,-63,
2023,11,10,12,29,38,42,86,-16,2023,11,10,13,31,8,-63,
2023,11,10,12,29,38,42,35,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,29,40,42,73,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,29,40,42,69,-22,2023,11,10,13,31,8,-63,
2023,11,10,12,29,40,42,86,-16,2023,11,10,13,31,8,-63,
2023,11,10,12,29,40,42,35,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,29,42,42,73,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,29,42,42,69,-22,2023,11,10,13,31,8,-63,
2023,11,10,12,29,42,42,86,-16,2023,11,10,13,31,8,-63,
2023,11,10,12,29,42,42,35,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,29,44,42,73,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,29,44,42,69,-22,2023,11,10,13,31,8,-63,
2023,11,10,12,29,44,42,86,-16,2023,11,10,13,31,8,-63,
2023,11,10,12,29,44,42,35,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,29,46,42,73,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,29,46,42,69,-22,2023,11,10,13,31,8,-63,
2023,11,10,12,29,46,42,86,-16,2023,11,10,13,31,8,-63,
2023,11,10,12,29,46,42,35,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,29,48,42,73,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,29,48,42,69,-22,2023,11,10,13,31,8,-63,
2023,11,10,12,29,48,42,86,-16,2023,11,10,13,31,8,-63,
2023,11,10,12,29,48,42,35,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,29,50,42,73,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,29,50,42,69,-22,2023,11,10,13,31,8,-63,
2023,11,10,12,29,50,42,86,-16,2023,11,10,13,31,8,-63,
2023,11,10,12,29,50,42,35,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,29,52,42,73,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,29,52,42,69,-22,2023,11,10,13,31,8,-63,
2023,11,10,12,29,52,42,86,-16,2023,11,10,13,31,8,-63,
2023,11,10,12,29,52,42,35,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,29,54,42,73,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,29,54,42,69,-22,2023,11,10,13,31,8,-63,
2023,11,10,12,29,54,42,86,-16,2023,11,10,13,31,8,-63,
2023,11,10,12,29,54,42,35,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,29,56,42,73,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,29,56,42,69,-22,2023,11,10,13,31,8,-63,
2023,11,10,12,29,56,42,86,-16,2023,11,10,13,31,8,-63,
2023,11,10,12,29,56,42,35,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,29,58,42,73,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,29,58,42,69,-22,2023,11,10,13,31,8,-63,
2023,11,10,12,29,58,42,86,-16,2023,11,10,13,31,8,-63,
2023,11,10,12,29,58,42,35,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,30,0,42,73,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,30,0,42,69,-22,2023,11,10,13,31,8,-63,
2023,11,10,12,30,0,42,86,-16,2023,11,10,13,31,8,-63,
2023,11,10,12,30,0,42,35,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,30,2,42,73,-26,2023,11,10,13,31,8,-63,
2023,11,10,12,30,2,42,86,-16,2023,11,10,13,31,34,-63,
2023,11,10,12,30,2,42,35,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,4,42,73,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,4,42,69,-22,2023,11,10,13,31,34,-63,
2023,11,10,12,30,4,42,86,-16,2023,11,10,13,31,34,-63,
2023,11,10,12,30,4,42,35,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,6,42,73,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,6,42,69,-22,2023,11,10,13,31,34,-63,
2023,11,10,12,30,6,42,86,-16,2023,11,10,13,31,34,-63,
2023,11,10,12,30,6,42,35,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,8,42,73,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,8,42,69,-22,2023,11,10,13,31,34,-63,
2023,11,10,12,30,8,42,86,-16,2023,11,10,13,31,34,-63,
2023,11,10,12,30,8,42,35,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,10,42,73,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,10,42,69,-22,2023,11,10,13,31,34,-63,
2023,11,10,12,30,10,42,86,-16,2023,11,10,13,31,34,-63,
2023,11,10,12,30,10,42,35,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,12,42,73,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,12,42,69,-22,2023,11,10,13,31,34,-63,
2023,11,10,12,30,12,42,86,-16,2023,11,10,13,31,34,-63,
2023,11,10,12,30,12,42,35,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,14,42,73,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,14,42,69,-22,2023,11,10,13,31,34,-63,
2023,11,10,12,30,14,42,86,-16,2023,11,10,13,31,34,-63,
2023,11,10,12,30,14,42,35,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,16,42,73,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,16,42,69,-22,2023,11,10,13,31,34,-63,
2023,11,10,12,30,16,42,86,-16,2023,11,10,13,31,34,-63,
2023,11,10,12,30,16,42,35,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,18,42,73,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,18,42,69,-22,2023,11,10,13,31,34,-63,
2023,11,10,12,30,18,42,86,-16,2023,11,10,13,31,34,-63,
2023,11,10,12,30,18,42,35,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,20,42,73,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,20,42,69,-22,2023,11,10,13,31,34,-63,
2023,11,10,12,30,20,42,86,-16,2023,11,10,13,31,34,-63,
2023,11,10,12,30,20,42,35,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,22,42,73,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,22,42,69,-20,2023,11,10,13,31,34,-63,
2023,11,10,12,30,22,42,86,-16,2023,11,10,13,31,34,-63,
2023,11,10,12,30,22,42,35,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,24,42,73,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,24,42,69,-22,2023,11,10,13,31,34,-63,
2023,11,10,12,30,24,42,86,-16,2023,11,10,13,31,34,-63,
2023,11,10,12,30,24,42,35,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,26,42,73,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,26,42,69,-22,2023,11,10,13,31,34,-63,
2023,11,10,12,30,26,42,86,-16,2023,11,10,13,31,34,-63,
2023,11,10,12,30,26,42,35,-26,2023,11,10,13,31,34,-63,
2023,11,10,12,30,28,42,69,-22,2023,11,10,13,31,53,-63,
2023,11,10,12,30,28,42,86,-16,2023,11,10,13,31,53,-63,
2023,11,10,12,30,28,42,35,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,30,42,73,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,30,42,69,-22,2023,11,10,13,31,53,-63,
2023,11,10,12,30,30,42,86,-16,2023,11,10,13,31,53,-63,
2023,11,10,12,30,30,42,35,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,32,42,73,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,32,42,69,-22,2023,11,10,13,31,53,-63,
2023,11,10,12,30,32,42,86,-16,2023,11,10,13,31,53,-63,
2023,11,10,12,30,32,42,35,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,34,42,73,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,34,42,69,-22,2023,11,10,13,31,53,-63,
2023,11,10,12,30,34,42,86,-16,2023,11,10,13,31,53,-63,
2023,11,10,12,30,34,42,35,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,36,42,73,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,36,42,69,-22,2023,11,10,13,31,53,-63,
2023,11,10,12,30,36,42,86,-16,2023,11,10,13,31,53,-63,
2023,11,10,12,30,36,42,35,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,38,42,73,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,38,42,69,-22,2023,11,10,13,31,53,-63,
2023,11,10,12,30,38,42,86,-16,2023,11,10,13,31,53,-63,
2023,11,10,12,30,38,42,35,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,40,42,73,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,40,42,69,-22,2023,11,10,13,31,53,-63,
2023,11,10,12,30,40,42,86,-16,2023,11,10,13,31,53,-63,
2023,11,10,12,30,40,42,35,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,42,42,73,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,42,42,69,-22,2023,11,10,13,31,53,-63,
2023,11,10,12,30,42,42,86,-16,2023,11,10,13,31,53,-63,
2023,11,10,12,30,42,42,35,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,44,42,73,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,44,42,69,-22,2023,11,10,13,31,53,-63,
2023,11,10,12,30,44,42,86,-16,2023,11,10,13,31,53,-63,
2023,11,10,12,30,44,42,35,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,46,42,73,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,46,42,69,-22,2023,11,10,13,31,53,-63,
2023,11,10,12,30,46,42,86,-16,2023,11,10,13,31,53,-63,
2023,11,10,12,30,46,42,35,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,48,42,73,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,48,42,69,-22,2023,11,10,13,31,53,-63,
2023,11,10,12,30,48,42,86,-16,2023,11,10,13,31,53,-63,
2023,11,10,12,30,48,42,35,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,50,42,73,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,50,42,69,-22,2023,11,10,13,31,53,-63,
2023,11,10,12,30,50,42,86,-16,2023,11,10,13,31,53,-63,
2023,11,10,12,30,50,42,35,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,52,42,73,-26,2023,11,10,13,31,53,-63,
2023,11,10,12,30,52,42,69,-22,2023,11,10,13,31,53,-63,
2023,11,10,12,30,52,42,86,-16,2023,11,10,13,31,53,-63,
2023,11,10,12,30,54,42,73,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,30,54,42,69,-22,2023,11,10,13,32,12,-63,
2023,11,10,12,30,54,42,86,-16,2023,11,10,13,32,12,-63,
2023,11,10,12,30,54,42,35,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,30,56,42,73,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,30,56,42,69,-22,2023,11,10,13,32,12,-63,
2023,11,10,12,30,56,42,86,-16,2023,11,10,13,32,12,-63,
2023,11,10,12,30,56,42,35,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,30,58,42,73,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,30,58,42,69,-22,2023,11,10,13,32,12,-63,
2023,11,10,12,30,58,42,86,-16,2023,11,10,13,32,12,-63,
2023,11,10,12,30,58,42,35,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,31,0,42,73,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,31,0,42,69,-22,2023,11,10,13,32,12,-63,
2023,11,10,12,31,0,42,86,-16,2023,11,10,13,32,12,-63,
2023,11,10,12,31,0,42,35,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,31,2,42,73,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,31,2,42,69,-20,2023,11,10,13,32,12,-63,
2023,11,10,12,31,2,42,86,-16,2023,11,10,13,32,12,-63,
2023,11,10,12,31,2,42,35,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,31,4,42,73,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,31,4,42,69,-22,2023,11,10,13,32,12,-63,
2023,11,10,12,31,4,42,86,-16,2023,11,10,13,32,12,-63,
2023,11,10,12,31,4,42,35,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,31,6,42,73,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,31,6,42,69,-22,2023,11,10,13,32,12,-63,
2023,11,10,12,31,6,42,86,-16,2023,11,10,13,32,12,-63,
2023,11,10,12,31,6,42,35,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,31,8,42,73,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,31,8,42,69,-22,2023,11,10,13,32,12,-63,
2023,11,10,12,31,8,42,86,-16,2023,11,10,13,32,12,-63,
2023,11,10,12,31,8,42,35,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,31,10,42,73,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,31,10,42,69,-20,2023,11,10,13,32,12,-63,
2023,11,10,12,31,10,42,86,-16,2023,11,10,13,32,12,-63,
2023,11,10,12,31,10,42,35,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,31,12,42,73,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,31,12,42,69,-20,2023,11,10,13,32,12,-63,
2023,11,10,12,31,12,42,86,-16,2023,11,10,13,32,12,-63,
2023,11,10,12,31,12,42,35,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,31,14,42,73,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,31,14,42,69,-20,2023,11,10,13,32,12,-63,
2023,11,10,12,31,14,42,86,-16,2023,11,10,13,32,12,-63,
2023,11,10,12,31,14,42,35,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,31,16,42,73,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,31,16,42,69,-20,2023,11,10,13,32,12,-63,
2023,11,10,12,31,16,42,86,-16,2023,11,10,13,32,12,-63,
2023,11,10,12,31,16,42,35,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,31,18,42,73,-26,2023,11,10,13,32,12,-63,
2023,11,10,12,31,18,42,69,-20,2023,11,10,13,32,12,-63,
2023,11,10,12,31,18,42,35,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,20,42,73,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,20,42,69,-20,2023,11,10,13,32,19,-63,
2023,11,10,12,31,20,42,86,-16,2023,11,10,13,32,19,-63,
2023,11,10,12,31,20,42,35,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,22,42,73,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,22,42,69,-20,2023,11,10,13,32,19,-63,
2023,11,10,12,31,22,42,86,-16,2023,11,10,13,32,19,-63,
2023,11,10,12,31,22,42,35,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,24,42,73,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,24,42,69,-20,2023,11,10,13,32,19,-63,
2023,11,10,12,31,24,42,86,-16,2023,11,10,13,32,19,-63,
2023,11,10,12,31,24,42,35,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,26,42,73,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,26,42,69,-20,2023,11,10,13,32,19,-63,
2023,11,10,12,31,26,42,86,-16,2023,11,10,13,32,19,-63,
2023,11,10,12,31,26,42,35,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,28,42,73,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,28,42,69,-20,2023,11,10,13,32,19,-63,
2023,11,10,12,31,28,42,86,-16,2023,11,10,13,32,19,-63,
2023,11,10,12,31,28,42,35,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,30,42,73,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,30,42,69,-20,2023,11,10,13,32,19,-63,
2023,11,10,12,31,30,42,86,-16,2023,11,10,13,32,19,-63,
2023,11,10,12,31,30,42,35,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,32,42,73,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,32,42,69,-22,2023,11,10,13,32,19,-63,
2023,11,10,12,31,32,42,86,-16,2023,11,10,13,32,19,-63,
2023,11,10,12,31,32,42,35,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,34,42,73,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,34,42,69,-22,2023,11,10,13,32,19,-63,
2023,11,10,12,31,34,42,86,-16,2023,11,10,13,32,19,-63,
2023,11,10,12,31,34,42,35,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,36,42,73,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,36,42,69,-22,2023,11,10,13,32,19,-63,
2023,11,10,12,31,36,42,86,-16,2023,11,10,13,32,19,-63,
2023,11,10,12,31,36,42,35,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,38,42,73,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,38,42,69,-22,2023,11,10,13,32,19,-63,
2023,11,10,12,31,38,42,86,-16,2023,11,10,13,32,19,-63,
2023,11,10,12,31,38,42,35,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,40,42,73,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,40,42,69,-22,2023,11,10,13,32,19,-63,
2023,11,10,12,31,40,42,86,-16,2023,11,10,13,32,19,-63,
2023,11,10,12,31,40,42,35,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,42,42,73,-26,2023,11,10,13,32,19,-63,
2023,11,10,12,31,42,42,69,-22,2023,11,10,13,32,19,-63,
2023,11,10,12,31,42,42,86,-16,2023,11,10,13,32,19,-63,
